C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_04_365.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_04_365.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_04_365.jpg,0,0,0,0.0001957751
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_04_435.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_04_435.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_04_435.jpg,0,0,0,0.0002590793
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_04_506.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_04_506.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_04_506.jpg,0,0,0,3.739773E-05
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_04_576.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_04_576.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_04_576.jpg,0,0,0,3.694241E-05
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_04_642.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_04_642.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_04_642.jpg,0,0,0,5.795981E-05
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_04_710.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_04_710.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_04_710.jpg,0,0,0,6.61346E-06
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_04_777.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_04_777.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_04_777.jpg,0,0,0,8.685936E-05
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_04_845.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_04_845.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_04_845.jpg,0,0,0,0.0001038906
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_04_912.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_04_912.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_04_912.jpg,0,0,0,0.0001212889
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_04_987.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_04_987.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_04_987.jpg,0,0,0,0.0001443762
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_05_054.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_05_054.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_05_054.jpg,0,0.0674946,0,0.001304007
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_05_121.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_05_121.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_05_121.jpg,0,0.2481408,0,0.2042011
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_05_194.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_05_194.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_05_194.jpg,0,0.491781,0,0.5488509
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_05_267.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_05_267.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_05_267.jpg,0,0.730845,0,1.086912
C:\Users\Valentin\Desktop\trackC\training\IMG\center_2021_06_13_12_26_05_338.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\left_2021_06_13_12_26_05_338.jpg,C:\Users\Valentin\Desktop\trackC\training\IMG\right_2021_06_13_12_26_05_338.jpg,0,0.9026061,0,1.694443
